id,duration,attention_check,education_level,education_level_other,subject_area,subject_area_other,phrase,response,vocab,dimension,rank_intended
281,825,80,Doctorate degree (PhD/other),NA,Other,Engineering,moderate importance,48,alt,importance,3
281,825,80,Doctorate degree (PhD/other),NA,Other,Engineering,low importance,15,alt,importance,2
281,825,80,Doctorate degree (PhD/other),NA,Other,Engineering,very low importance,5,alt,importance,1
281,825,80,Doctorate degree (PhD/other),NA,Other,Engineering,very strong support,90,alt,support,5
281,825,80,Doctorate degree (PhD/other),NA,Other,Engineering,strong support,80,alt,support,4
281,825,80,Doctorate degree (PhD/other),NA,Other,Engineering,moderate support,50,alt,support,3
281,825,80,Doctorate degree (PhD/other),NA,Other,Engineering,weak support,10,alt,support,2
281,825,80,Doctorate degree (PhD/other),NA,Other,Engineering,very weak support,0,alt,support,1
282,670,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,landmark,94,elife,importance,5
282,670,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,fundamental,90,elife,importance,4
282,670,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,important,86,elife,importance,3
282,670,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,valuable,85,elife,importance,2
282,670,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,useful,81,elife,importance,1
282,670,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,exceptional,91,elife,support,6
282,670,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,compelling,92,elife,support,5
282,670,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,convincing,91,elife,support,4
282,670,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,solid,90,elife,support,3
282,670,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,incomplete,50,elife,support,2
282,670,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,inadequate,9,elife,support,1
282,670,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very high importance,92,alt,importance,5
282,670,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,high importance,92,alt,importance,4
282,670,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,moderate importance,50,alt,importance,3
282,670,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,low importance,19,alt,importance,2
282,670,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very low importance,18,alt,importance,1
282,670,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very strong support,87,alt,support,5
282,670,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,strong support,86,alt,support,4
282,670,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,moderate support,49,alt,support,3
282,670,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,weak support,13,alt,support,2
282,670,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very weak support,6,alt,support,1
283,607,14,Doctorate degree (PhD/other),NA,Other,Computer Science,landmark,98,elife,importance,5
283,607,14,Doctorate degree (PhD/other),NA,Other,Computer Science,fundamental,96,elife,importance,4
283,607,14,Doctorate degree (PhD/other),NA,Other,Computer Science,important,82,elife,importance,3
283,607,14,Doctorate degree (PhD/other),NA,Other,Computer Science,valuable,83,elife,importance,2
283,607,14,Doctorate degree (PhD/other),NA,Other,Computer Science,useful,74,elife,importance,1
283,607,14,Doctorate degree (PhD/other),NA,Other,Computer Science,exceptional,99,elife,support,6
283,607,14,Doctorate degree (PhD/other),NA,Other,Computer Science,compelling,98,elife,support,5
283,607,14,Doctorate degree (PhD/other),NA,Other,Computer Science,convincing,76,elife,support,4
283,607,14,Doctorate degree (PhD/other),NA,Other,Computer Science,solid,86,elife,support,3
283,607,14,Doctorate degree (PhD/other),NA,Other,Computer Science,incomplete,30,elife,support,2
283,607,14,Doctorate degree (PhD/other),NA,Other,Computer Science,inadequate,4,elife,support,1
283,607,14,Doctorate degree (PhD/other),NA,Other,Computer Science,very high importance,93,alt,importance,5
283,607,14,Doctorate degree (PhD/other),NA,Other,Computer Science,high importance,86,alt,importance,4
283,607,14,Doctorate degree (PhD/other),NA,Other,Computer Science,moderate importance,40,alt,importance,3
283,607,14,Doctorate degree (PhD/other),NA,Other,Computer Science,low importance,19,alt,importance,2
283,607,14,Doctorate degree (PhD/other),NA,Other,Computer Science,very low importance,5,alt,importance,1
283,607,14,Doctorate degree (PhD/other),NA,Other,Computer Science,very strong support,91,alt,support,5
283,607,14,Doctorate degree (PhD/other),NA,Other,Computer Science,strong support,80,alt,support,4
283,607,14,Doctorate degree (PhD/other),NA,Other,Computer Science,moderate support,50,alt,support,3
283,607,14,Doctorate degree (PhD/other),NA,Other,Computer Science,weak support,20,alt,support,2
283,607,14,Doctorate degree (PhD/other),NA,Other,Computer Science,very weak support,10,alt,support,1
284,630,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,landmark,80,elife,importance,5
284,630,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,fundamental,92,elife,importance,4
284,630,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,important,71,elife,importance,3
284,630,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,valuable,70,elife,importance,2
284,630,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,useful,71,elife,importance,1
284,630,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,exceptional,91,elife,support,6
284,630,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,compelling,80,elife,support,5
284,630,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,convincing,75,elife,support,4
284,630,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,solid,82,elife,support,3
284,630,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,incomplete,2,elife,support,2
284,630,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,inadequate,1,elife,support,1
284,630,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very high importance,92,alt,importance,5
284,630,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,high importance,80,alt,importance,4
284,630,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,moderate importance,40,alt,importance,3
284,630,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,low importance,5,alt,importance,2
284,630,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very low importance,8,alt,importance,1
284,630,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very strong support,98,alt,support,5
284,630,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,strong support,80,alt,support,4
284,630,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,moderate support,39,alt,support,3
284,630,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,weak support,5,alt,support,2
284,630,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very weak support,0,alt,support,1
285,512,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,landmark,100,elife,importance,5
285,512,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,fundamental,82,elife,importance,4
285,512,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,important,65,elife,importance,3
285,512,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,valuable,78,elife,importance,2
285,512,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,useful,53,elife,importance,1
285,512,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,exceptional,88,elife,support,6
285,512,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,compelling,100,elife,support,5
285,512,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,convincing,89,elife,support,4
285,512,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,solid,74,elife,support,3
285,512,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,incomplete,6,elife,support,2
285,512,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,inadequate,12,elife,support,1
285,512,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,very high importance,69,alt,importance,5
285,512,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,high importance,69,alt,importance,4
285,512,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,moderate importance,58,alt,importance,3
285,512,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,low importance,22,alt,importance,2
285,512,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,very low importance,8,alt,importance,1
285,512,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,very strong support,79,alt,support,5
285,512,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,strong support,62,alt,support,4
285,512,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,moderate support,59,alt,support,3
285,512,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,weak support,11,alt,support,2
285,512,80,Doctorate degree (PhD/other),NA,Physical Sciences,NA,very weak support,14,alt,support,1
286,535,18,Graduate degree (MA/MSc/MPhil/other),NA,Life Sciences and Biomedicine,NA,landmark,91,elife,importance,5
286,535,18,Graduate degree (MA/MSc/MPhil/other),NA,Life Sciences and Biomedicine,NA,fundamental,85,elife,importance,4
286,535,18,Graduate degree (MA/MSc/MPhil/other),NA,Life Sciences and Biomedicine,NA,important,72,elife,importance,3
286,535,18,Graduate degree (MA/MSc/MPhil/other),NA,Life Sciences and Biomedicine,NA,valuable,74,elife,importance,2
286,535,18,Graduate degree (MA/MSc/MPhil/other),NA,Life Sciences and Biomedicine,NA,useful,63,elife,importance,1
286,535,18,Graduate degree (MA/MSc/MPhil/other),NA,Life Sciences and Biomedicine,NA,exceptional,91,elife,support,6
286,535,18,Graduate degree (MA/MSc/MPhil/other),NA,Life Sciences and Biomedicine,NA,compelling,79,elife,support,5
286,535,18,Graduate degree (MA/MSc/MPhil/other),NA,Life Sciences and Biomedicine,NA,convincing,71,elife,support,4
286,535,18,Graduate degree (MA/MSc/MPhil/other),NA,Life Sciences and Biomedicine,NA,solid,64,elife,support,3
286,535,18,Graduate degree (MA/MSc/MPhil/other),NA,Life Sciences and Biomedicine,NA,incomplete,21,elife,support,2
286,535,18,Graduate degree (MA/MSc/MPhil/other),NA,Life Sciences and Biomedicine,NA,inadequate,17,elife,support,1
286,535,18,Graduate degree (MA/MSc/MPhil/other),NA,Life Sciences and Biomedicine,NA,very high importance,96,alt,importance,5
286,535,18,Graduate degree (MA/MSc/MPhil/other),NA,Life Sciences and Biomedicine,NA,high importance,90,alt,importance,4
286,535,18,Graduate degree (MA/MSc/MPhil/other),NA,Life Sciences and Biomedicine,NA,moderate importance,52,alt,importance,3
286,535,18,Graduate degree (MA/MSc/MPhil/other),NA,Life Sciences and Biomedicine,NA,low importance,10,alt,importance,2
286,535,18,Graduate degree (MA/MSc/MPhil/other),NA,Life Sciences and Biomedicine,NA,very low importance,4,alt,importance,1
286,535,18,Graduate degree (MA/MSc/MPhil/other),NA,Life Sciences and Biomedicine,NA,very strong support,94,alt,support,5
286,535,18,Graduate degree (MA/MSc/MPhil/other),NA,Life Sciences and Biomedicine,NA,strong support,89,alt,support,4
286,535,18,Graduate degree (MA/MSc/MPhil/other),NA,Life Sciences and Biomedicine,NA,moderate support,52,alt,support,3
286,535,18,Graduate degree (MA/MSc/MPhil/other),NA,Life Sciences and Biomedicine,NA,weak support,13,alt,support,2
286,535,18,Graduate degree (MA/MSc/MPhil/other),NA,Life Sciences and Biomedicine,NA,very weak support,3,alt,support,1
287,620,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,landmark,100,elife,importance,5
287,620,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,fundamental,90,elife,importance,4
287,620,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,important,80,elife,importance,3
287,620,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,valuable,70,elife,importance,2
287,620,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,useful,60,elife,importance,1
287,620,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,exceptional,95,elife,support,6
287,620,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,compelling,95,elife,support,5
287,620,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,convincing,80,elife,support,4
287,620,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,solid,80,elife,support,3
287,620,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,incomplete,10,elife,support,2
287,620,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,inadequate,2,elife,support,1
287,620,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very high importance,90,alt,importance,5
287,620,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,high importance,90,alt,importance,4
287,620,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,moderate importance,60,alt,importance,3
287,620,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,low importance,10,alt,importance,2
287,620,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very low importance,5,alt,importance,1
287,620,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very strong support,85,alt,support,5
287,620,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,strong support,75,alt,support,4
287,620,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,moderate support,30,alt,support,3
287,620,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,weak support,10,alt,support,2
287,620,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very weak support,5,alt,support,1
288,654,80,Graduate degree (MA/MSc/MPhil/other),NA,Physical Sciences,NA,landmark,73,elife,importance,5
288,654,80,Graduate degree (MA/MSc/MPhil/other),NA,Physical Sciences,NA,fundamental,70,elife,importance,4
288,654,80,Graduate degree (MA/MSc/MPhil/other),NA,Physical Sciences,NA,important,92,elife,importance,3
288,654,80,Graduate degree (MA/MSc/MPhil/other),NA,Physical Sciences,NA,valuable,90,elife,importance,2
288,654,80,Graduate degree (MA/MSc/MPhil/other),NA,Physical Sciences,NA,useful,90,elife,importance,1
288,654,80,Graduate degree (MA/MSc/MPhil/other),NA,Physical Sciences,NA,exceptional,100,elife,support,6
288,654,80,Graduate degree (MA/MSc/MPhil/other),NA,Physical Sciences,NA,compelling,88,elife,support,5
288,654,80,Graduate degree (MA/MSc/MPhil/other),NA,Physical Sciences,NA,convincing,89,elife,support,4
288,654,80,Graduate degree (MA/MSc/MPhil/other),NA,Physical Sciences,NA,solid,82,elife,support,3
288,654,80,Graduate degree (MA/MSc/MPhil/other),NA,Physical Sciences,NA,incomplete,0,elife,support,2
288,654,80,Graduate degree (MA/MSc/MPhil/other),NA,Physical Sciences,NA,inadequate,82,elife,support,1
288,654,80,Graduate degree (MA/MSc/MPhil/other),NA,Physical Sciences,NA,very high importance,100,alt,importance,5
288,654,80,Graduate degree (MA/MSc/MPhil/other),NA,Physical Sciences,NA,high importance,91,alt,importance,4
288,654,80,Graduate degree (MA/MSc/MPhil/other),NA,Physical Sciences,NA,moderate importance,51,alt,importance,3
288,654,80,Graduate degree (MA/MSc/MPhil/other),NA,Physical Sciences,NA,low importance,1,alt,importance,2
288,654,80,Graduate degree (MA/MSc/MPhil/other),NA,Physical Sciences,NA,very low importance,7,alt,importance,1
288,654,80,Graduate degree (MA/MSc/MPhil/other),NA,Physical Sciences,NA,very strong support,100,alt,support,5
288,654,80,Graduate degree (MA/MSc/MPhil/other),NA,Physical Sciences,NA,strong support,100,alt,support,4
288,654,80,Graduate degree (MA/MSc/MPhil/other),NA,Physical Sciences,NA,moderate support,52,alt,support,3
288,654,80,Graduate degree (MA/MSc/MPhil/other),NA,Physical Sciences,NA,weak support,1,alt,support,2
288,654,80,Graduate degree (MA/MSc/MPhil/other),NA,Physical Sciences,NA,very weak support,0,alt,support,1
289,545,8,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,landmark,71,elife,importance,5
289,545,8,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,fundamental,90,elife,importance,4
289,545,8,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,important,84,elife,importance,3
289,545,8,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,valuable,65,elife,importance,2
289,545,8,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,useful,66,elife,importance,1
289,545,8,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,exceptional,100,elife,support,6
289,545,8,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,compelling,58,elife,support,5
289,545,8,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,convincing,68,elife,support,4
289,545,8,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,solid,68,elife,support,3
289,545,8,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,incomplete,32,elife,support,2
289,545,8,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,inadequate,17,elife,support,1
289,545,8,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very high importance,80,alt,importance,5
289,545,8,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,high importance,69,alt,importance,4
289,545,8,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,moderate importance,34,alt,importance,3
289,545,8,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,low importance,18,alt,importance,2
289,545,8,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very low importance,12,alt,importance,1
289,545,8,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very strong support,76,alt,support,5
289,545,8,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,strong support,71,alt,support,4
289,545,8,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,moderate support,50,alt,support,3
289,545,8,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,weak support,19,alt,support,2
289,545,8,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very weak support,7,alt,support,1
290,709,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,landmark,95,elife,importance,5
290,709,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,fundamental,86,elife,importance,4
290,709,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,important,82,elife,importance,3
290,709,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,valuable,76,elife,importance,2
290,709,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,useful,77,elife,importance,1
290,709,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,exceptional,98,elife,support,6
290,709,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,compelling,65,elife,support,5
290,709,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,convincing,80,elife,support,4
290,709,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,solid,81,elife,support,3
290,709,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,incomplete,25,elife,support,2
290,709,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,inadequate,25,elife,support,1
290,709,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very high importance,95,alt,importance,5
290,709,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,high importance,88,alt,importance,4
290,709,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,moderate importance,66,alt,importance,3
290,709,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,low importance,25,alt,importance,2
290,709,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very low importance,10,alt,importance,1
290,709,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very strong support,95,alt,support,5
290,709,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,strong support,76,alt,support,4
290,709,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,moderate support,55,alt,support,3
290,709,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,weak support,24,alt,support,2
290,709,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very weak support,9,alt,support,1
291,749,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,landmark,96,elife,importance,5
291,749,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,fundamental,88,elife,importance,4
291,749,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,important,71,elife,importance,3
291,749,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,valuable,79,elife,importance,2
291,749,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,useful,69,elife,importance,1
291,749,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,exceptional,94,elife,support,6
291,749,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,compelling,91,elife,support,5
291,749,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,convincing,79,elife,support,4
291,749,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,solid,83,elife,support,3
291,749,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,incomplete,19,elife,support,2
291,749,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,inadequate,19,elife,support,1
291,749,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very high importance,86,alt,importance,5
291,749,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,high importance,83,alt,importance,4
291,749,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,moderate importance,65,alt,importance,3
291,749,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,low importance,19,alt,importance,2
291,749,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very low importance,15,alt,importance,1
291,749,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very strong support,81,alt,support,5
291,749,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,strong support,70,alt,support,4
291,749,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,moderate support,59,alt,support,3
291,749,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,weak support,17,alt,support,2
291,749,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very weak support,7,alt,support,1
292,611,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,landmark,100,elife,importance,5
292,611,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,fundamental,100,elife,importance,4
292,611,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,important,80,elife,importance,3
292,611,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,valuable,60,elife,importance,2
292,611,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,useful,70,elife,importance,1
292,611,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,exceptional,100,elife,support,6
292,611,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,compelling,80,elife,support,5
292,611,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,convincing,60,elife,support,4
292,611,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,solid,65,elife,support,3
292,611,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,incomplete,30,elife,support,2
292,611,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,inadequate,10,elife,support,1
292,611,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very high importance,90,alt,importance,5
292,611,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,high importance,70,alt,importance,4
292,611,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,moderate importance,50,alt,importance,3
292,611,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,low importance,10,alt,importance,2
292,611,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very low importance,5,alt,importance,1
292,611,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very strong support,90,alt,support,5
292,611,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,strong support,75,alt,support,4
292,611,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,moderate support,50,alt,support,3
292,611,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,weak support,20,alt,support,2
292,611,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very weak support,10,alt,support,1
293,604,10,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,landmark,76,elife,importance,5
293,604,10,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,fundamental,88,elife,importance,4
293,604,10,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,important,96,elife,importance,3
293,604,10,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,valuable,57,elife,importance,2
293,604,10,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,useful,76,elife,importance,1
293,604,10,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,exceptional,100,elife,support,6
293,604,10,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,compelling,82,elife,support,5
293,604,10,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,convincing,69,elife,support,4
293,604,10,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,solid,95,elife,support,3
293,604,10,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,incomplete,25,elife,support,2
293,604,10,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,inadequate,12,elife,support,1
293,604,10,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very high importance,73,alt,importance,5
293,604,10,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,high importance,100,alt,importance,4
293,604,10,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,moderate importance,74,alt,importance,3
293,604,10,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,low importance,10,alt,importance,2
293,604,10,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very low importance,13,alt,importance,1
293,604,10,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very strong support,94,alt,support,5
293,604,10,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,strong support,83,alt,support,4
293,604,10,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,moderate support,50,alt,support,3
293,604,10,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,weak support,16,alt,support,2
293,604,10,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very weak support,19,alt,support,1
294,757,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,landmark,95,elife,importance,5
294,757,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,fundamental,83,elife,importance,4
294,757,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,important,80,elife,importance,3
294,757,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,valuable,81,elife,importance,2
294,757,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,useful,69,elife,importance,1
294,757,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,exceptional,95,elife,support,6
294,757,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,compelling,70,elife,support,5
294,757,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,convincing,63,elife,support,4
294,757,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,solid,74,elife,support,3
294,757,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,incomplete,35,elife,support,2
294,757,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,inadequate,28,elife,support,1
